#w_LO= 1.087087
#w_TO= 1.000000
#Phonon content Kim: P#Phonon content Varga: V######################################
#wp	w+	w-	P+	P-	V+	V-	n	wto/meV	wlo/meV
######################################
0.500000	1.108246	0.451163	0.954666	0.045334	0.954666	0.045334	1.254118e+17	33.300000	36.200000	
0.510000	1.109269	0.459762	0.952194	0.047806	0.952194	0.047806	1.304784e+17	33.300000	36.200000	
0.520000	1.110326	0.468331	0.949613	0.050387	0.949613	0.050387	1.356454e+17	33.300000	36.200000	
0.530000	1.111421	0.476867	0.946919	0.053081	0.946919	0.053081	1.409127e+17	33.300000	36.200000	
0.540000	1.112553	0.485370	0.944107	0.055893	0.944107	0.055893	1.462803e+17	33.300000	36.200000	
0.550000	1.113724	0.493839	0.941171	0.058829	0.941171	0.058829	1.517483e+17	33.300000	36.200000	
0.560000	1.114936	0.502271	0.938107	0.061893	0.938107	0.061893	1.573166e+17	33.300000	36.200000	
0.570000	1.116189	0.510666	0.934910	0.065090	0.934910	0.065090	1.629852e+17	33.300000	36.200000	
0.580000	1.117486	0.519022	0.931574	0.068426	0.931574	0.068426	1.687541e+17	33.300000	36.200000	
0.590000	1.118826	0.527338	0.928094	0.071906	0.928094	0.071906	1.746234e+17	33.300000	36.200000	
0.600000	1.120213	0.535612	0.924463	0.075537	0.924463	0.075537	1.805930e+17	33.300000	36.200000	
0.610000	1.121648	0.543843	0.920677	0.079323	0.920677	0.079323	1.866629e+17	33.300000	36.200000	
0.620000	1.123131	0.552028	0.916729	0.083271	0.916729	0.083271	1.928332e+17	33.300000	36.200000	
0.630000	1.124665	0.560167	0.912612	0.087388	0.912612	0.087388	1.991038e+17	33.300000	36.200000	
0.640000	1.126252	0.568257	0.908322	0.091678	0.908322	0.091678	2.054747e+17	33.300000	36.200000	
0.650000	1.127892	0.576296	0.903851	0.096149	0.903851	0.096149	2.119460e+17	33.300000	36.200000	
0.660000	1.129589	0.584283	0.899193	0.100807	0.899193	0.100807	2.185175e+17	33.300000	36.200000	
0.670000	1.131344	0.592216	0.894341	0.105659	0.894341	0.105659	2.251894e+17	33.300000	36.200000	
0.680000	1.133158	0.600093	0.889290	0.110710	0.889290	0.110710	2.319617e+17	33.300000	36.200000	
0.690000	1.135034	0.607911	0.884033	0.115967	0.884033	0.115967	2.388342e+17	33.300000	36.200000	
0.700000	1.136974	0.615669	0.878564	0.121436	0.878564	0.121436	2.458071e+17	33.300000	36.200000	
0.710000	1.138980	0.623365	0.872876	0.127124	0.872876	0.127124	2.528804e+17	33.300000	36.200000	
0.720000	1.141053	0.630996	0.866964	0.133036	0.866964	0.133036	2.600539e+17	33.300000	36.200000	
0.730000	1.143197	0.638560	0.860822	0.139178	0.860822	0.139178	2.673278e+17	33.300000	36.200000	
0.740000	1.145413	0.646055	0.854443	0.145557	0.854443	0.145557	2.747020e+17	33.300000	36.200000	
0.750000	1.147704	0.653479	0.847824	0.152176	0.847824	0.152176	2.821766e+17	33.300000	36.200000	
0.760000	1.150071	0.660829	0.840959	0.159041	0.840959	0.159041	2.897514e+17	33.300000	36.200000	
0.770000	1.152518	0.668102	0.833844	0.166156	0.833844	0.166156	2.974266e+17	33.300000	36.200000	
0.780000	1.155046	0.675298	0.826475	0.173525	0.826475	0.173525	3.052022e+17	33.300000	36.200000	
0.790000	1.157658	0.682412	0.818850	0.181150	0.818850	0.181150	3.130780e+17	33.300000	36.200000	
0.800000	1.160356	0.689444	0.810965	0.189035	0.810965	0.189035	3.210542e+17	33.300000	36.200000	
0.810000	1.163142	0.696389	0.802819	0.197181	0.802819	0.197181	3.291307e+17	33.300000	36.200000	
0.820000	1.166020	0.703247	0.794411	0.205589	0.794411	0.205589	3.373076e+17	33.300000	36.200000	
0.830000	1.168990	0.710015	0.785743	0.214257	0.785743	0.214257	3.455848e+17	33.300000	36.200000	
0.840000	1.172056	0.716690	0.776814	0.223186	0.776814	0.223186	3.539623e+17	33.300000	36.200000	
0.850000	1.175219	0.723269	0.767627	0.232373	0.767627	0.232373	3.624401e+17	33.300000	36.200000	
0.860000	1.178482	0.729752	0.758185	0.241815	0.758185	0.241815	3.710183e+17	33.300000	36.200000	
0.870000	1.181847	0.736136	0.748494	0.251506	0.748494	0.251506	3.796968e+17	33.300000	36.200000	
0.880000	1.185316	0.742418	0.738559	0.261441	0.738559	0.261441	3.884756e+17	33.300000	36.200000	
0.890000	1.188891	0.748597	0.728388	0.271612	0.728388	0.271612	3.973548e+17	33.300000	36.200000	
0.900000	1.192573	0.754671	0.717988	0.282012	0.717988	0.282012	4.063343e+17	33.300000	36.200000	
0.910000	1.196365	0.760638	0.707371	0.292629	0.707371	0.292629	4.154141e+17	33.300000	36.200000	
0.920000	1.200268	0.766496	0.696546	0.303454	0.696546	0.303454	4.245942e+17	33.300000	36.200000	
0.930000	1.204283	0.772244	0.685528	0.314472	0.685528	0.314472	4.338747e+17	33.300000	36.200000	
0.940000	1.208413	0.777880	0.674328	0.325672	0.674328	0.325672	4.432555e+17	33.300000	36.200000	
0.950000	1.212657	0.783404	0.662963	0.337037	0.662963	0.337037	4.527366e+17	33.300000	36.200000	
0.960000	1.217017	0.788814	0.651448	0.348552	0.651448	0.348552	4.623181e+17	33.300000	36.200000	
0.970000	1.221495	0.794109	0.639800	0.360200	0.639800	0.360200	4.719999e+17	33.300000	36.200000	
0.980000	1.226089	0.799289	0.628037	0.371963	0.628037	0.371963	4.817820e+17	33.300000	36.200000	
0.990000	1.230802	0.804354	0.616177	0.383823	0.616177	0.383823	4.916645e+17	33.300000	36.200000	
1.000000	1.235633	0.809302	0.604241	0.395759	0.604241	0.395759	5.016472e+17	33.300000	36.200000	
1.010000	1.240582	0.814134	0.592246	0.407754	0.592246	0.407754	5.117303e+17	33.300000	36.200000	
1.020000	1.245650	0.818850	0.580214	0.419786	0.580214	0.419786	5.219138e+17	33.300000	36.200000	
1.030000	1.250835	0.823450	0.568165	0.431835	0.568165	0.431835	5.321975e+17	33.300000	36.200000	
1.040000	1.256138	0.827934	0.556117	0.443883	0.556117	0.443883	5.425816e+17	33.300000	36.200000	
1.050000	1.261558	0.832304	0.544091	0.455909	0.544091	0.455909	5.530661e+17	33.300000	36.200000	
1.060000	1.267093	0.836560	0.532107	0.467893	0.532107	0.467893	5.636508e+17	33.300000	36.200000	
1.070000	1.272743	0.840704	0.520183	0.479817	0.520183	0.479817	5.743359e+17	33.300000	36.200000	
1.080000	1.278507	0.844735	0.508338	0.491662	0.508338	0.491662	5.851213e+17	33.300000	36.200000	
1.090000	1.284384	0.848656	0.496588	0.503412	0.496588	0.503412	5.960071e+17	33.300000	36.200000	
1.100000	1.290371	0.852468	0.484951	0.515049	0.484951	0.515049	6.069932e+17	33.300000	36.200000	
1.110000	1.296467	0.856173	0.473443	0.526557	0.473443	0.526557	6.180796e+17	33.300000	36.200000	
1.120000	1.302670	0.859773	0.462077	0.537923	0.462077	0.537923	6.292663e+17	33.300000	36.200000	
1.130000	1.308979	0.863268	0.450866	0.549134	0.450866	0.549134	6.405534e+17	33.300000	36.200000	
1.140000	1.315392	0.866662	0.439825	0.560175	0.439825	0.560175	6.519407e+17	33.300000	36.200000	
1.150000	1.321906	0.869956	0.428962	0.571038	0.428962	0.571038	6.634285e+17	33.300000	36.200000	
1.160000	1.328519	0.873153	0.418289	0.581711	0.418289	0.581711	6.750165e+17	33.300000	36.200000	
1.170000	1.335229	0.876254	0.407813	0.592187	0.407813	0.592187	6.867049e+17	33.300000	36.200000	
1.180000	1.342034	0.879262	0.397543	0.602457	0.397543	0.602457	6.984936e+17	33.300000	36.200000	
1.190000	1.348932	0.882179	0.387485	0.612515	0.387485	0.612515	7.103826e+17	33.300000	36.200000	
1.200000	1.355920	0.885008	0.377643	0.622357	0.377643	0.622357	7.223720e+17	33.300000	36.200000	
1.210000	1.362996	0.887750	0.368022	0.631978	0.368022	0.631978	7.344617e+17	33.300000	36.200000	
1.220000	1.370157	0.890409	0.358626	0.641374	0.358626	0.641374	7.466517e+17	33.300000	36.200000	
1.230000	1.377401	0.892986	0.349455	0.650545	0.349455	0.650545	7.589421e+17	33.300000	36.200000	
